original_filename,page,file_url,platform_link,col1,col2,col3,col4,col5,col6
ricecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/28d04a81-359d-4844-8924-0ce0596a3e72-1.jpeg?expires=1705878990&or=0&s=e59bbf0b9c0a7b9bd8f73034f2e5ad56,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/255ec629-b891-11ee-8fa8-f25c5fba5225,Percent who had GPA below 1.0,,,,,
ricecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/28d04a81-359d-4844-8924-0ce0596a3e72-1.jpeg?expires=1705878990&or=0&s=e59bbf0b9c0a7b9bd8f73034f2e5ad56,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/255ec629-b891-11ee-8fa8-f25c5fba5225,Totals should = 100 %,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,"Total first - time , first - year ( freshman ) men who applied","23,019",,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,"Total first - time , first - year ( freshman ) women who applied","26,504",,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,"Total first - time , first - year ( freshman ) men who were admitted","1,306",,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,"Total first - time , first - year ( freshman ) women who were admitted","1,615",,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,"Total full - time , first - time , first - year ( freshman ) men who enrolled",777,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,"Total part - time , first - time , first - year ( freshman ) men who enrolled",,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,"Total full - time , first - time , first - year ( freshman ) women who enrolled",967,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,"Total part - time , first - time , first - year ( freshman ) women who enrolled",,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,"Total first - time , first - year ( degree - seeking ) who applied","49,523",,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,"Total first - time , first - year ( degree - seeking ) who were admitted","2,911",,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,"Total first - time , first - year ( degree - seeking ) who enrolled","1,744",,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,WAITING LIST,TOTAL,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Number of qualified applicants offered a place on waiting list :,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Number accepting a place on the waiting list :,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Number of wait - listed students admitted :,88,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Is your waiting list ranked ?,Yes,No,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,"If yes , do you release that information to students ?",,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Do you release that information to school counselors ?,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,,"Units
Required","Units
Recommended",,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Total academic units,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,English,,4,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Mathematics,,3,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Science,,3,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,"Of these , units that must be
lab",,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Foreign language,,3,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Social studies,,3,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,History,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Academic electives,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Computer Science,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Visual / Performing Arts,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Other ( specify ),,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,,Very Important,Important,Considered,Not Considered,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Academic,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Rigor of secondary school record,X,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Class rank,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Academic GPA,X,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Standardized test scores,X,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Application Essay,X,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Recommendation ( s ),X,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,| Nonacademic,,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Interview,,,X,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Extracurricular activities,X,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Talent / ability,X,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Character / personal qualities,X,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,First generation,,,X,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Alumni / ae relation,,,X,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Geographical residence,,,X,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,State residency,,,X,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Religious affiliation / commitment,,,X,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Racial / ethnic status,,,X,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Volunteer work,,,X,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Work experience,,,X,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,Level of applicant's interest,,,X,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,,,,ADMISSION,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,,Require,Recommend,Require for Some,"Consider if
Submitted",Not Used
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,SAT or ACT,X,,,,
dukecds.pdf,0,https://nnts.imgix.net/uploadedfiles/0c034da0-759c-4d23-8b3a-f7613cedc80e/PredictionImages/11777937-b7ae-4f54-8dff-a5a88122b349-1.jpeg?expires=1705878990&or=0&s=fafb50be33b442c494730317f27ff060,https://app.nanonets.com/#/ocr/test/0c034da0-759c-4d23-8b3a-f7613cedc80e/251aad20-b891-11ee-8fa2-f25c5fba5225,ACT Only,,,,,
